feature,coef_worse_minus_improved,abs
phq_first_pre,-3.2982978091804798,3.2982978091804798
phq_slope_pre,2.156413437750202,2.156413437750202
phq_mean_pre,-1.6565592464729935,1.6565592464729935
phq_n_high_pre,1.2556828882287088,1.2556828882287088
phq_std_pre,-0.592463784769331,0.592463784769331
phq_frac_high_pre,0.5816366626499558,0.5816366626499558
phq_n_obs_pre,-0.3738592820478014,0.3738592820478014
phq_min_pre,-0.20760371926672333,0.20760371926672333
